angle_90,r,area_ellipse,area_contour,scale,eccentricity,norm_r,norm_area_ellipse,norm_area_contour,label
0.076,204.376,50402.839,40205.500,0.447,0.711,,,,9
0.101,207.972,51271.804,40235.500,0.447,0.715,,,,9
0.085,210.143,52693.698,41140.500,0.457,0.691,,,,9
0.080,212.032,55025.570,41957.000,0.466,0.692,,,,9
0.084,216.975,54703.444,43258.000,0.481,0.689,,,,9
0.088,222.178,55758.130,44189.000,0.491,0.656,,,,9
0.107,223.464,57078.095,44461.000,0.494,0.649,,,,9
0.122,224.562,58861.201,45640.500,0.507,0.645,,,,9
0.148,228.880,58988.853,46480.500,0.516,0.624,,,,9
0.146,229.414,58931.433,46557.000,0.517,0.644,,,,9
0.107,224.502,55688.106,44319.500,0.492,0.643,,,,9
0.129,223.711,57216.135,44229.500,0.491,0.659,,,,9
0.090,218.314,56002.733,42797.500,0.476,0.649,,,,9
0.114,215.701,53734.605,41813.500,0.465,0.687,,,,9
0.082,211.758,52589.673,41266.500,0.459,0.660,,,,9
0.058,203.989,52934.014,39702.000,0.441,0.656,,,,9
0.032,198.858,48841.538,38606.000,0.429,0.711,,,,9
0.011,194.498,50169.095,37852.000,0.421,0.673,,,,9
0.035,193.470,46597.107,36609.000,0.407,0.687,,,,9
0.235,192.926,43405.627,33868.000,0.376,0.646,,,,9
0.273,195.304,41685.313,33339.000,0.370,0.660,,,,9
0.312,196.477,42691.292,33299.500,0.370,0.655,,,,9
0.332,196.704,41143.957,32651.500,0.363,0.660,,,,9
0.391,195.264,41482.437,32350.500,0.359,0.665,,,,9
0.389,197.632,41811.599,32490.500,0.361,0.673,,,,9
0.395,197.143,41520.152,32273.000,0.359,0.681,,,,9
0.434,197.983,40854.658,32409.500,0.360,0.662,,,,9
0.389,198.453,41154.590,32536.000,0.362,0.668,,,,9
0.406,199.783,40526.431,32222.500,0.358,0.642,,,,9
0.413,202.650,41912.265,33122.000,0.368,0.704,,,,9
0.413,202.973,41895.238,33123.000,0.368,0.678,,,,9
0.424,203.148,41476.427,32967.500,0.366,0.711,,,,9
0.412,204.126,43068.391,33621.000,0.374,0.682,,,,9
0.437,203.281,41769.029,33208.500,0.369,0.687,,,,9
0.427,201.478,41629.615,33003.500,0.367,0.691,,,,9
0.437,202.129,42281.689,33161.000,0.368,0.698,,,,9
0.429,202.443,42282.061,33296.500,0.370,0.692,,,,9
0.409,199.580,41937.341,32854.500,0.365,0.688,,,,9
0.413,200.548,41080.407,32332.000,0.359,0.689,,,,9
0.431,199.905,40675.059,32387.500,0.360,0.714,,,,9
0.411,200.635,40723.582,32296.500,0.359,0.696,,,,9
0.376,198.242,39445.752,31675.000,0.352,0.704,,,,9
0.385,196.111,39160.749,31649.500,0.352,0.712,,,,9
0.412,197.110,39531.482,31567.500,0.351,0.701,,,,9
0.423,194.806,39812.444,31042.000,0.345,0.707,,,,9
0.418,193.310,38004.806,30584.000,0.340,0.711,,,,9
0.415,193.081,38744.762,30678.500,0.341,0.707,,,,9
0.409,195.199,38153.099,30228.500,0.336,0.700,,,,9
0.405,193.979,37890.855,30312.000,0.337,0.694,,,,9
0.397,193.229,37823.915,29982.000,0.333,0.707,,,,9
0.403,190.825,37543.547,29388.500,0.327,0.685,,,,9
0.388,189.162,36478.084,28892.500,0.321,0.723,,,,9
0.391,189.022,36723.133,29385.500,0.327,0.705,,,,9
0.372,193.975,39007.979,30373.000,0.337,0.708,,,,9
0.340,193.388,39297.818,31061.500,0.345,0.714,,,,9
0.338,192.890,40618.763,31700.500,0.352,0.707,,,,9
0.307,196.318,41232.703,32115.000,0.357,0.704,,,,9
0.288,196.022,41376.981,32449.500,0.361,0.708,,,,9
0.268,195.801,41607.098,32755.500,0.364,0.708,,,,9
0.221,197.231,43796.596,34211.000,0.380,0.703,,,,9
0.185,198.258,46593.956,36358.500,0.404,0.705,,,,9
0.164,200.194,47973.744,37568.000,0.417,0.683,,,,9
0.159,197.246,47224.284,37325.000,0.415,0.654,,,,9
0.145,200.444,49771.460,38395.500,0.427,0.629,,,,9
0.151,204.073,50581.384,40203.500,0.447,0.640,,,,9
0.174,205.659,51658.155,40718.000,0.452,0.598,,,,9
0.142,206.861,53438.493,41834.000,0.465,0.613,,,,9
0.142,211.126,55980.870,43532.500,0.484,0.638,,,,9
0.152,213.457,57629.216,43776.500,0.486,0.623,,,,9
0.122,210.559,55864.320,42437.500,0.472,0.634,,,,9
0.103,203.578,52734.502,39956.000,0.444,0.638,,,,9
0.107,195.401,47018.990,37220.500,0.414,0.660,,,,9
0.066,189.025,43812.645,34801.500,0.387,0.678,,,,9
0.071,186.047,42078.752,33279.000,0.370,0.705,,,,9
0.059,183.689,41387.058,32698.000,0.363,0.724,,,,9
0.059,181.879,40092.927,31791.500,0.353,0.726,,,,9
0.065,178.669,39640.257,30847.500,0.343,0.724,,,,9
0.041,174.878,38291.728,30164.000,0.335,0.734,,,,9
0.038,172.754,38397.916,29631.500,0.329,0.728,,,,9
0.043,172.648,36374.816,28466.000,0.316,0.722,,,,9
0.082,170.061,35337.261,27832.500,0.309,0.740,,,,9
0.075,167.679,34931.058,27390.500,0.304,0.746,,,,9
0.041,165.030,35045.550,27059.000,0.301,0.733,,,,9
0.029,166.382,34781.584,26496.500,0.294,0.726,,,,9
0.025,161.438,33069.279,26017.500,0.289,0.746,,,,9
0.013,160.585,33205.665,25717.500,0.286,0.729,,,,9
0.020,159.349,32581.552,25373.000,0.282,0.744,,,,9
0.040,160.071,32174.546,25010.500,0.278,0.736,,,,9
0.036,158.312,31245.811,24600.500,0.273,0.743,,,,9
0.041,158.975,31401.652,24308.500,0.270,0.752,,,,9
0.022,155.100,30341.507,23943.500,0.266,0.752,,,,9
0.051,154.471,29969.050,23630.500,0.263,0.741,,,,9
0.014,150.254,28710.891,22578.000,0.251,0.741,,,,9
0.060,146.833,26810.067,21209.500,0.236,0.736,,,,9
0.025,143.158,26169.279,20446.000,0.227,0.731,,,,9
0.055,140.859,25238.649,19924.000,0.221,0.737,,,,9
0.035,137.872,24780.203,19317.500,0.215,0.757,,,,9
0.032,137.184,23668.170,18668.000,0.207,0.750,,,,9
0.021,134.365,23500.508,18283.000,0.203,0.732,,,,9
0.037,133.967,22341.471,17703.000,0.197,0.757,,,,9
0.005,131.182,22195.164,17489.500,0.194,0.745,,,,9
0.010,131.004,21921.439,17065.000,0.190,0.747,,,,9
0.026,127.871,20979.933,16529.500,0.184,0.743,,,,9
0.000,127.818,20898.750,16284.000,0.181,0.748,,,,9
0.005,125.903,20525.378,16071.000,0.179,0.741,,,,9
0.011,126.477,20705.159,16093.000,0.179,0.737,,,,9
0.003,124.450,20097.002,15908.000,0.177,0.743,,,,9
0.009,127.802,20496.889,15981.000,0.178,0.756,,,,9
0.002,125.740,20737.327,16149.000,0.179,0.744,,,,9
0.008,127.798,20677.082,16392.500,0.182,0.767,,,,9
0.008,129.495,21703.014,17037.500,0.189,0.753,,,,9
0.002,134.827,22917.416,18115.000,0.201,0.757,,,,9
0.022,137.764,25175.668,19246.500,0.214,0.735,,,,9
0.066,141.138,26242.419,20238.500,0.225,0.732,,,,9
0.065,144.489,27215.073,21360.000,0.237,0.760,,,,9
0.098,149.690,28637.969,22243.500,0.247,0.730,,,,9
0.105,155.626,30147.669,23523.000,0.261,0.751,,,,9
0.142,164.923,33311.221,25490.000,0.283,0.729,,,,9
0.153,171.989,35294.821,27266.000,0.303,0.721,,,,9
0.166,175.450,35891.880,27956.000,0.311,0.692,,,,9
0.172,180.786,36901.098,28954.000,0.322,0.681,,,,9
0.223,182.182,37489.848,29604.500,0.329,0.687,,,,9
0.236,183.330,37870.667,30167.000,0.335,0.685,,,,9
0.236,188.022,40178.668,32067.500,0.356,0.701,,,,9
0.230,194.105,42971.401,33906.500,0.377,0.690,,,,9
0.245,197.337,44582.635,35127.500,0.390,0.675,,,,9
0.252,200.380,45361.426,36095.000,0.401,0.689,,,,9
0.243,202.779,46664.291,37089.000,0.412,0.691,,,,9
0.277,203.289,46609.730,36772.500,0.409,0.674,,,,9
0.230,203.626,47091.022,36755.000,0.408,0.693,,,,9
0.208,202.983,45513.898,36348.000,0.404,0.697,,,,9
0.174,200.637,46605.747,35896.500,0.399,0.684,,,,9
0.134,198.797,46600.096,35204.000,0.391,0.670,,,,9
0.116,195.745,45039.618,34384.000,0.382,0.713,,,,9
0.096,191.759,43594.366,33167.000,0.369,0.707,,,,9
0.032,183.134,42503.085,32148.500,0.357,0.738,,,,9
0.053,181.900,41486.370,31197.500,0.347,0.731,,,,9
0.066,181.436,40307.845,30360.500,0.337,0.730,,,,9
0.127,179.261,37649.879,29413.000,0.327,0.732,,,,9
0.180,179.429,37710.598,28581.000,0.318,0.680,,,,9
0.241,180.704,35720.175,28011.000,0.311,0.694,,,,9
0.309,180.899,35410.265,27626.500,0.307,0.686,,,,9
0.315,183.980,34948.891,27103.500,0.301,0.667,,,,9
0.396,186.999,34843.782,26699.500,0.297,0.687,,,,9
0.416,187.978,34957.840,26537.500,0.295,0.689,,,,9
0.417,188.603,33191.323,26070.500,0.290,0.655,,,,9
0.420,184.151,34055.721,25997.500,0.289,0.649,,,,9
0.485,186.595,33946.764,25780.000,0.286,0.665,,,,9
0.479,186.767,34052.275,25919.500,0.288,0.697,,,,9
0.428,185.404,32694.685,25664.000,0.285,0.682,,,,9
0.467,187.415,33993.417,26077.500,0.290,0.694,,,,9
0.453,187.016,34125.478,25991.000,0.289,0.657,,,,9
0.418,187.047,33202.577,26221.500,0.291,0.684,,,,9
0.428,186.401,33660.786,25904.000,0.288,0.676,,,,9
0.420,183.547,33556.337,25862.000,0.287,0.656,,,,9
0.398,185.094,33438.148,25912.000,0.288,0.634,,,,9
0.434,184.592,34042.456,25983.000,0.289,0.652,,,,9
0.423,183.080,33441.610,25784.000,0.286,0.666,,,,9
0.400,183.967,33548.978,26318.500,0.292,0.675,,,,9
0.381,181.654,32919.522,26192.500,0.291,0.653,,,,9
0.362,179.385,34379.612,26456.000,0.294,0.652,,,,9
0.341,178.724,34387.970,26953.500,0.299,0.654,,,,9
0.310,178.967,33835.765,26715.000,0.297,0.657,,,,9
0.275,180.466,35222.495,27299.500,0.303,0.650,,,,9
0.214,179.102,36005.365,28316.000,0.315,0.689,,,,9
0.176,179.514,36842.648,29052.000,0.323,0.680,,,,9
0.181,178.971,37976.165,29527.000,0.328,0.694,,,,9
0.141,180.352,37697.656,30239.000,0.336,0.714,,,,9
0.136,184.981,39871.858,31385.000,0.349,0.717,,,,9
0.119,185.013,40148.067,32098.000,0.357,0.723,,,,9
0.104,183.287,41950.576,32659.500,0.363,0.717,,,,9
0.125,188.770,42388.907,33481.000,0.372,0.711,,,,9
0.113,189.809,43266.349,33918.500,0.377,0.721,,,,9
0.118,191.625,43158.398,34209.500,0.380,0.742,,,,9
0.097,188.948,44337.710,34399.000,0.382,0.708,,,,9
0.095,189.372,44211.304,34787.000,0.387,0.733,,,,9
0.094,191.286,44390.685,34875.500,0.388,0.733,,,,9
0.077,191.545,44309.885,34959.500,0.388,0.720,,,,9
0.107,191.574,43615.008,34290.000,0.381,0.728,,,,9
0.073,186.934,43970.237,33869.500,0.376,0.717,,,,9
0.077,186.453,43020.502,33450.000,0.372,0.720,,,,9
0.084,189.272,44152.787,33714.000,0.375,0.742,,,,9
0.098,188.625,43153.430,33313.500,0.370,0.724,,,,9
0.096,186.454,42093.790,33242.500,0.369,0.732,,,,9
0.080,185.602,42792.635,33173.000,0.369,0.725,,,,9
0.097,187.069,42857.528,33620.000,0.374,0.744,,,,9
0.100,189.310,43339.351,33702.500,0.374,0.728,,,,9
0.072,187.206,42497.775,33705.500,0.375,0.756,,,,9
0.076,188.461,43576.242,33659.500,0.374,0.727,,,,9
0.081,188.483,43137.540,33585.000,0.373,0.737,,,,9
0.086,188.020,43857.512,33389.000,0.371,0.735,,,,9
0.106,187.090,42916.700,33531.500,0.373,0.733,,,,9
0.117,188.331,41796.344,33822.500,0.376,0.746,,,,9
0.105,191.208,44133.125,34421.000,0.382,0.721,,,,9
0.081,191.510,44887.834,34968.500,0.389,0.716,,,,9
0.108,190.847,44221.528,35226.500,0.391,0.731,,,,9
0.127,193.984,45825.215,35429.000,0.394,0.713,,,,9
0.103,193.747,45243.534,35545.000,0.395,0.719,,,,9
0.135,196.170,45760.805,35975.000,0.400,0.732,,,,9
0.110,196.000,46817.235,36571.500,0.406,0.719,,,,9
0.115,195.635,46818.456,37074.000,0.412,0.738,,,,9
0.100,195.703,47304.334,37321.000,0.415,0.722,,,,9
0.121,198.866,48512.574,37874.500,0.421,0.712,,,,9
0.124,199.826,47770.706,38022.000,0.422,0.736,,,,9
0.113,198.942,48239.602,38143.500,0.424,0.724,,,,9
0.081,196.174,47844.240,37687.000,0.419,0.727,,,,9
0.112,197.405,47974.950,37284.500,0.414,0.722,,,,9
0.076,192.313,46696.771,36220.500,0.402,0.738,,,,9
0.052,189.269,46108.181,35453.000,0.394,0.745,,,,9
0.054,188.691,44571.193,35272.000,0.392,0.756,,,,9
0.042,183.459,44276.611,34280.500,0.381,0.742,,,,9
0.036,180.508,41666.114,33261.500,0.370,0.759,,,,9
0.029,180.246,40921.026,32293.000,0.359,0.742,,,,9
0.035,178.347,40664.346,31536.000,0.350,0.741,,,,9
0.027,175.723,40184.232,31504.000,0.350,0.730,,,,9
0.048,178.843,39397.363,31157.500,0.346,0.772,,,,9
0.041,176.914,39162.713,30695.000,0.341,0.745,,,,9
0.026,173.052,37317.756,29894.000,0.332,0.746,,,,9
0.006,171.062,38127.588,29539.000,0.328,0.734,,,,9
0.034,170.438,37143.103,29122.500,0.324,0.751,,,,9
0.045,169.082,36786.685,28670.000,0.319,0.738,,,,9
0.033,168.758,35241.901,28290.000,0.314,0.750,,,,9
0.042,167.656,34672.225,27991.500,0.311,0.760,,,,9
0.033,164.633,34655.266,27759.000,0.308,0.738,,,,9
0.003,164.465,35760.795,27297.500,0.303,0.728,,,,9
0.008,166.812,36066.085,27301.500,0.303,0.701,,,,9
0.056,167.963,38055.822,27655.500,0.307,0.679,,,,9
0.025,172.748,40444.939,28623.000,0.318,0.629,,,,9
0.005,173.179,40516.326,29040.500,0.323,0.648,,,,9
0.007,175.999,41686.000,29139.500,0.324,0.619,,,,9
0.033,177.611,41595.835,29367.000,0.326,0.625,,,,9
0.029,176.666,41191.484,29698.000,0.330,0.656,,,,9
0.023,177.976,41721.293,30314.000,0.337,0.625,,,,9
0.065,181.574,43028.103,31019.500,0.345,0.632,,,,9
0.084,180.830,43163.414,31494.000,0.350,0.634,,,,9
0.025,181.583,43787.347,31875.000,0.354,0.626,,,,9
0.078,185.242,44813.685,32348.500,0.359,0.615,,,,9
0.048,188.791,46336.127,33681.000,0.374,0.648,,,,9
0.047,190.750,47145.670,33932.500,0.377,0.648,,,,9
0.044,196.968,47745.942,34909.000,0.388,0.654,,,,9
0.046,197.634,48088.609,35080.500,0.390,0.650,,,,9
0.138,201.678,48514.138,36236.500,0.403,0.655,,,,9
0.196,207.364,50100.680,37856.500,0.421,0.672,,,,9
0.260,211.389,52064.944,38905.500,0.432,0.659,,,,9
0.289,213.564,52369.380,39950.000,0.444,0.702,,,,9
0.302,219.469,53943.931,41408.500,0.460,0.663,,,,9
0.207,218.280,55802.839,41589.500,0.462,0.663,,,,9
0.127,216.451,54692.360,41682.000,0.463,0.697,,,,9
0.008,211.654,54987.485,41552.500,0.462,0.710,,,,9
0.060,212.416,56206.851,42445.500,0.472,0.727,,,,9
0.147,215.304,57369.683,42833.000,0.476,0.703,,,,9
0.194,220.772,57280.392,43349.000,0.482,0.690,,,,9
0.260,228.384,57802.253,43563.000,0.484,0.683,,,,9
0.310,232.639,59005.333,43804.000,0.487,0.695,,,,9
0.366,232.081,57551.363,43095.000,0.479,0.693,,,,9
0.399,235.568,56779.480,42825.500,0.476,0.694,,,,9
0.414,237.193,55665.326,42500.000,0.472,0.698,,,,9
0.421,235.490,56754.241,42629.500,0.474,0.708,,,,9
0.411,238.506,55517.053,42914.500,0.477,0.705,,,,9
0.445,236.802,54897.040,42363.500,0.471,0.730,,,,9
0.441,235.659,53971.978,41848.000,0.465,0.708,,,,9
0.479,234.565,53928.843,40708.000,0.452,0.720,,,,9
0.473,232.055,52693.233,40216.000,0.447,0.702,,,,9
0.490,233.367,51858.775,40071.500,0.445,0.721,,,,9
0.500,233.715,52522.366,40502.500,0.450,0.716,,,,9
0.536,237.222,52400.125,41213.500,0.458,0.702,,,,9
0.511,236.461,53150.107,41676.000,0.463,0.720,,,,9
0.506,236.580,53951.323,41550.000,0.462,0.712,,,,9
0.506,239.271,53199.944,41675.500,0.463,0.724,,,,9
0.538,229.019,50670.530,38600.000,0.429,0.671,,,,9
0.456,229.280,50765.610,38507.000,0.428,0.675,,,,9
0.435,222.707,50740.114,37867.500,0.421,0.643,,,,9
0.423,218.893,50363.726,37647.500,0.418,0.633,,,,9
0.401,214.346,50291.095,37068.500,0.412,0.614,,,,9
0.353,212.469,51913.471,38061.000,0.423,0.579,,,,9
0.355,217.169,52736.050,39338.000,0.437,0.603,,,,9
0.327,215.752,53402.031,38864.000,0.432,0.604,,,,9
0.292,216.095,53546.468,39487.000,0.439,0.606,,,,9
0.221,215.861,54152.959,40221.000,0.447,0.626,,,,9
0.213,209.395,52977.708,39861.500,0.443,0.624,,,,9
0.164,213.670,55207.523,42169.000,0.469,0.688,,,,9
0.139,213.655,54437.974,42470.500,0.472,0.696,,,,9
0.088,211.616,54805.757,42590.500,0.473,0.709,,,,9
0.066,212.336,54600.347,43226.000,0.480,0.710,,,,9
0.061,211.734,56218.982,43734.000,0.486,0.718,,,,9
0.087,214.363,57123.542,44406.000,0.493,0.702,,,,9
0.064,216.360,58973.671,45115.500,0.501,0.708,,,,9
0.101,219.375,59542.724,45820.500,0.509,0.722,,,,9
0.077,219.414,58780.765,46156.500,0.513,0.718,,,,9
0.082,218.213,59599.165,45266.000,0.503,0.704,,,,9
0.077,217.986,58420.726,45221.000,0.502,0.708,,,,9
0.094,209.136,56010.792,42108.500,0.468,0.658,,,,9
0.140,209.311,55075.889,41553.000,0.462,0.639,,,,9
0.150,213.050,55561.969,42012.500,0.467,0.665,,,,9
0.218,214.771,55686.655,41889.000,0.465,0.639,,,,9
0.266,218.732,54880.126,41586.500,0.462,0.666,,,,9
0.273,220.933,53718.376,41342.500,0.459,0.641,,,,9
0.315,220.118,53908.713,41322.000,0.459,0.628,,,,9
0.310,218.879,53857.969,40722.500,0.452,0.618,,,,9
0.297,221.301,54563.482,41319.500,0.459,0.634,,,,9
0.302,222.110,53396.008,41214.000,0.458,0.643,,,,9
0.293,218.437,53264.572,40739.500,0.453,0.629,,,,9
0.309,218.422,53745.855,41146.500,0.457,0.651,,,,9
0.300,222.493,53476.331,41742.500,0.464,0.634,,,,9
0.291,221.701,54218.793,41768.500,0.464,0.682,,,,9
0.289,219.792,54489.244,41561.000,0.462,0.632,,,,9
0.274,221.281,54784.981,42127.000,0.468,0.642,,,,9
0.276,222.532,55604.083,42264.500,0.470,0.665,,,,9
0.270,220.543,54702.256,41818.500,0.465,0.648,,,,9
0.264,218.718,53987.504,41577.000,0.462,0.653,,,,9
